"Id","Rep","TempLevel","Stress","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"D11","3",34,"Sal","fits_baranyi_without_lag",-39.2807097540079,"mumax",0.00238160872022139,0.000182216584229465,13.0702083473491,1.30316574839553e-07
"D11","2",38,"Control","fits_gompertz",-66.5924857522627,"log10_nmax",-1.09566877125656,0.062602292391296,-17.5020551069932,2.93502176786542e-08
"D11","2",38,"Control","fits_gompertz",-66.5924857522627,"log10_n0",-1.36879690905288,0.00777233625268468,-176.111385888649,3.12081799405124e-17
"D11","2",38,"Control","fits_gompertz",-66.5924857522627,"mumax",0.000370005243540965,3.51545907904663e-05,10.5250903287803,2.33336732719772e-06
"D11","2",38,"Control","fits_gompertz",-66.5924857522627,"lag",547.179894247687,92.4694028933678,5.91741567617425,0.000224183659129941
"D11","3",38,"Control","fits_baranyi",-66.4586094838365,"log10_nmax",-1.14000453331369,0.0162087576913601,-70.3326285099171,1.85967367308843e-12
"D11","3",38,"Control","fits_baranyi",-66.4586094838365,"log10_n0",-1.36642157279532,0.00437771787945752,-312.131025895309,1.24277963486053e-17
"D11","3",38,"Control","fits_baranyi",-66.4586094838365,"mumax",0.00446251048898321,0.000703822780991415,6.34038938423853,0.000222895137387778
"D11","3",38,"Control","fits_baranyi",-66.4586094838365,"lag",1262.82418844978,35.7628976085339,35.311014288407,4.52831584612632e-10
"D11","1",15,"pH","fits_baranyi_without_lag",-74.4058825561554,"log10_nmax",-0.451175167714527,0.0122379708167841,-36.8668282078063,1.53429879731488e-14
"D11","1",15,"pH","fits_baranyi_without_lag",-74.4058825561554,"log10_n0",-1.23583391491073,0.0124433921487335,-99.3164805978178,4.09740774849477e-20
"D11","1",15,"pH","fits_baranyi_without_lag",-74.4058825561554,"mumax",0.0019382994817507,7.73122459837567e-05,25.0710538425948,2.15810416124919e-12
"D11","2",15,"pH","fits_baranyi_without_lag",-77.0517339738822,"log10_nmax",-0.444638323207892,0.0118676615611853,-37.4663804588209,1.24630716763493e-14
"D11","2",15,"pH","fits_baranyi_without_lag",-77.0517339738822,"log10_n0",-1.23101156717404,0.0113332163051213,-108.619789301803,1.28096896798772e-20
"D11","2",15,"pH","fits_baranyi_without_lag",-77.0517339738822,"mumax",0.00185540024553875,6.89924113331939e-05,26.8928163211782,8.81135808967972e-13
"D11","3",15,"pH","fits_baranyi_without_lag",-67.4114017540949,"log10_nmax",-0.450064500632998,0.0155618193982158,-28.921072087792,3.47402112974109e-13
"D11","3",15,"pH","fits_baranyi_without_lag",-67.4114017540949,"log10_n0",-1.2128703200666,0.0154768682378052,-78.366650244132,8.87112123261592e-19
"D11","3",15,"pH","fits_baranyi_without_lag",-67.4114017540949,"mumax",0.0018874286631344,9.75481513764139e-05,19.3486871509362,5.76550431422626e-11
"D11","1",15,"pH_Sal","fits_buchanan_without_lag",-74.9236483342653,"log10_nmax",-0.901202031994196,0.00897541232842451,-100.407869746569,3.55533519243873e-20
"D11","1",15,"pH_Sal","fits_buchanan_without_lag",-74.9236483342653,"log10_n0",-1.2796149489986,0.00971898721704553,-131.661347054183,1.05274591635536e-21
"D11","1",15,"pH_Sal","fits_buchanan_without_lag",-74.9236483342653,"mumax",0.000568070394333776,2.61438719451415e-05,21.7286251832083,1.33126488809242e-11
"D11","2",15,"pH_Sal","fits_buchanan_without_lag",-77.1493150735925,"log10_nmax",-0.901050200644686,0.00748847378805087,-120.324945529283,3.39053393070751e-21
