"","SampleID","Com_Id","Media","Temp","Evo_status","Stress","Diversity","Id","Abundance"
"634","M2.20.C17","Com17","M2",20,"Non_evo","pH","Eight","D14",0
"635","M2.20.C17","Com17","M2",20,"Non_evo","pH","Eight","I15",0.157933918009382
"636","M2.20.C17","Com17","M2",20,"Non_evo","pH","Eight","D11",0.00196818274525801
"637","M2.20.C18","Com18","M2",20,"Non_evo","pH","Eight","I11",0
"638","M2.20.C18","Com18","M2",20,"Non_evo","pH","Eight","D11",0.00826523727415848
"639","M2.20.C18","Com18","M2",20,"Non_evo","pH","Eight","I22",0.00597870904865432
"640","M2.20.C18","Com18","M2",20,"Non_evo","pH","Eight","I9",0.519941524851938
"641","M2.20.C18","Com18","M2",20,"Non_evo","pH","Eight","I20",0.315231651548092
"642","M2.20.C18","Com18","M2",20,"Non_evo","pH","Eight","I8",0.00074031036809356
"643","M2.20.C18","Com18","M2",20,"Non_evo","pH","Eight","I18",0.00474173476272584
"644","M2.20.C18","Com18","M2",20,"Non_evo","pH","Eight","D17",0.00015930729439988
"645","M2.20.C18","Com18","M2",20,"Non_evo","pH","Eight","D14",0
"646","M2.20.C18","Com18","M2",20,"Non_evo","pH","Eight","I15",0.110615488417423
"647","M2.20.C18","Com18","M2",20,"Non_evo","pH","Eight","I2",0.027175950221156
"648","M2.20.C18","Com18","M2",20,"Non_evo","pH","Eight","I23",0.00715008621335932
"649","M2.20.C19","Com19","M2",20,"Non_evo","pH","Eight","I22",0.00481966814069536
"650","M2.20.C19","Com19","M2",20,"Non_evo","pH","Eight","I20",0.26577954480912
"651","M2.20.C19","Com19","M2",20,"Non_evo","pH","Eight","I8",0.00414621282810662
"652","M2.20.C19","Com19","M2",20,"Non_evo","pH","Eight","I18",0.00181751795204674
"653","M2.20.C19","Com19","M2",20,"Non_evo","pH","Eight","I9",0.310884822913708
"654","M2.20.C19","Com19","M2",20,"Non_evo","pH","Eight","D11",0.000543632601728265
"655","M2.20.C19","Com19","M2",20,"Non_evo","pH","Eight","I11",0.000178506227433162
"656","M2.20.C19","Com19","M2",20,"Non_evo","pH","Eight","I2",0.0316442857722423
"657","M2.20.C19","Com19","M2",20,"Non_evo","pH","Eight","I15",0.143178222240253
"658","M2.20.C19","Com19","M2",20,"Non_evo","pH","Eight","D17",0.000113594872002921
"659","M2.20.C19","Com19","M2",20,"Non_evo","pH","Eight","I23",0.236723599334659
"660","M2.20.C19","Com19","M2",20,"Non_evo","pH","Eight","D14",0.000170392308004382
"661","M2.20.C2","Com2","M2",20,NA,"pH","Two","I18",6.71421324341261e-05
"662","M2.20.C2","Com2","M2",20,NA,"pH","Two","I20",0.00343916922801468
"663","M2.20.C2","Com2","M2",20,NA,"pH","Two","I22",0.000134284264868252
"664","M2.20.C2","Com2","M2",20,NA,"pH","Two","D11",0
"665","M2.20.C2","Com2","M2",20,NA,"pH","Two","I11",0.000529676822535884
"666","M2.20.C2","Com2","M2",20,NA,"pH","Two","I2",0.000179045686491003
"667","M2.20.C2","Com2","M2",20,NA,"pH","Two","I15",0.0182104383635224
"668","M2.20.C2","Com2","M2",20,NA,"pH","Two","I8",0.00577422338933485
"669","M2.20.C2","Com2","M2",20,NA,"pH","Two","D17",0.000939989854077766
"670","M2.20.C2","Com2","M2",20,NA,"pH","Two","D14",7.46023693712512e-05
"671","M2.20.C2","Com2","M2",20,NA,"pH","Two","I23",0.00503565993255946
"672","M2.20.C2","Com2","M2",20,NA,"pH","Two","I9",0.96561576795679
"673","M2.20.C20","Com20","M2",20,"Non_evo","pH","Eight","I18",0.0326631312344778
"674","M2.20.C20","Com20","M2",20,"Non_evo","pH","Eight","I22",0.0234092604280223
"675","M2.20.C20","Com20","M2",20,"Non_evo","pH","Eight","I15",0.0321631435292575
"676","M2.20.C20","Com20","M2",20,"Non_evo","pH","Eight","D14",0.00126226404268748
"677","M2.20.C20","Com20","M2",20,"Non_evo","pH","Eight","I20",0.306099030351713
"678","M2.20.C20","Com20","M2",20,"Non_evo","pH","Eight","I11",0.0031638566264764
"679","M2.20.C20","Com20","M2",20,"Non_evo","pH","Eight","I2",0.0680720965877888
"680","M2.20.C20","Com20","M2",20,"Non_evo","pH","Eight","I9",0.482479939017893
"681","M2.20.C20","Com20","M2",20,"Non_evo","pH","Eight","I23",0.0172536740899814
"682","M2.20.C20","Com20","M2",20,"Non_evo","pH","Eight","D11",0.000803258936255666
"683","M2.20.C20","Com20","M2",20,"Non_evo","pH","Eight","I8",0.032630345155447
"684","M2.20.C20","Com20","M2",20,"Non_evo","pH","Eight","D17",0
"685","M2.20.C21","Com21","M2",20,"Non_evo","pH","Eight","I2",0.0698724633031202
"686","M2.20.C21","Com21","M2",20,"Non_evo","pH","Eight","I20",0.280299991978824
"687","M2.20.C21","Com21","M2",20,"Non_evo","pH","Eight","I9",0.0702334162188177
"688","M2.20.C21","Com21","M2",20,"Non_evo","pH","Eight","D11",0.000473249378358867
"689","M2.20.C21","Com21","M2",20,"Non_evo","pH","Eight","D17",0
"690","M2.20.C21","Com21","M2",20,"Non_evo","pH","Eight","I23",0.343956043956044
"691","M2.20.C21","Com21","M2",20,"Non_evo","pH","Eight","I11",0.000120317638565814
"692","M2.20.C21","Com21","M2",20,"Non_evo","pH","Eight","I15",0.224392395925243
"693","M2.20.C21","Com21","M2",20,"Non_evo","pH","Eight","D14",0.000112296462661426
"694","M2.20.C21","Com21","M2",20,"Non_evo","pH","Eight","I8",0.00482874789444133
"695","M2.20.C21","Com21","M2",20,"Non_evo","pH","Eight","I18",0.00275126333520494
"696","M2.20.C21","Com21","M2",20,"Non_evo","pH","Eight","I22",0.00295981390871902
"697","M2.20.C22","Com22","M2",20,"Non_evo","pH","Eight","D11",0.00207560277198868
"698","M2.20.C22","Com22","M2",20,"Non_evo","pH","Eight","I20",0.287695487893729
"699","M2.20.C22","Com22","M2",20,"Non_evo","pH","Eight","I2",0.0087514190345482
"700","M2.20.C22","Com22","M2",20,"Non_evo","pH","Eight","I23",0.321947169555567
"701","M2.20.C22","Com22","M2",20,"Non_evo","pH","Eight","I15",0.288356292041546
"702","M2.20.C22","Com22","M2",20,"Non_evo","pH","Eight","D17",0.000321930225859469
"703","M2.20.C22","Com22","M2",20,"Non_evo","pH","Eight","I18",0.00721801453769125
"704","M2.20.C22","Com22","M2",20,"Non_evo","pH","Eight","I11",0.00102509361392094
"705","M2.20.C22","Com22","M2",20,"Non_evo","pH","Eight","I22",0.0511614903675088
"706","M2.20.C22","Com22","M2",20,"Non_evo","pH","Eight","D14",9.31903285382673e-05
"707","M2.20.C22","Com22","M2",20,"Non_evo","pH","Eight","I9",0.0267032650502381
"708","M2.20.C22","Com22","M2",20,"Non_evo","pH","Eight","I8",0.00465104457886443
"709","M2.20.C3","Com3","M2",20,NA,"pH","Two","I20",3.84830001346905e-05
"710","M2.20.C3","Com3","M2",20,NA,"pH","Two","I15",0.0484404764195417
"711","M2.20.C3","Com3","M2",20,NA,"pH","Two","D14",0.00108714475380501
"712","M2.20.C3","Com3","M2",20,NA,"pH","Two","I2",0.000740797752592792
"713","M2.20.C3","Com3","M2",20,NA,"pH","Two","D11",0.0106501702872756
"714","M2.20.C3","Com3","M2",20,NA,"pH","Two","D17",0.00076966000269381
"715","M2.20.C3","Com3","M2",20,NA,"pH","Two","I22",0.0155375113043813
"716","M2.20.C3","Com3","M2",20,NA,"pH","Two","I9",0.0323738238633084
"717","M2.20.C3","Com3","M2",20,NA,"pH","Two","I23",0.000375209251313232
"718","M2.20.C3","Com3","M2",20,NA,"pH","Two","I18",0.015017990802563
"719","M2.20.C3","Com3","M2",20,NA,"pH","Two","I11",0.00410806026437821
"720","M2.20.C3","Com3","M2",20,NA,"pH","Two","I8",0.870860672298012
"721","M2.20.C4","Com4","M2",20,NA,"pH","Two","D14",0.000326967771582082
"722","M2.20.C4","Com4","M2",20,NA,"pH","Two","I23",0.0138475269748412
"723","M2.20.C4","Com4","M2",20,NA,"pH","Two","I2",0.82043283463384
"724","M2.20.C4","Com4","M2",20,NA,"pH","Two","D11",0.00220924169987893
"725","M2.20.C4","Com4","M2",20,NA,"pH","Two","I9",0.000547891941569976
"726","M2.20.C4","Com4","M2",20,NA,"pH","Two","D17",0
"727","M2.20.C4","Com4","M2",20,NA,"pH","Two","I18",0.0841455978649888
"728","M2.20.C4","Com4","M2",20,NA,"pH","Two","I15",0.0256978994529918
"729","M2.20.C4","Com4","M2",20,NA,"pH","Two","I22",0.0163837364463022
"730","M2.20.C4","Com4","M2",20,NA,"pH","Two","I20",0.0361697051104179
"731","M2.20.C4","Com4","M2",20,NA,"pH","Two","I8",0.000238598103586925
"732","M2.20.C4","Com4","M2",20,NA,"pH","Two","I11",0
"733","M2.20.C5","Com5","M2",20,NA,"pH","Two","D17",0.00148781690500077
"734","M2.20.C5","Com5","M2",20,NA,"pH","Two","I23",0.638239445001785
"735","M2.20.C5","Com5","M2",20,NA,"pH","Two","I8",0.000374079678971621
"736","M2.20.C5","Com5","M2",20,NA,"pH","Two","D14",0
"737","M2.20.C5","Com5","M2",20,NA,"pH","Two","D11",0.00353675332845896
"738","M2.20.C5","Com5","M2",20,NA,"pH","Two","I9",0.0141810205573787
"739","M2.20.C5","Com5","M2",20,NA,"pH","Two","I11",0
"740","M2.20.C5","Com5","M2",20,NA,"pH","Two","I22",0.00872285796874734
"741","M2.20.C5","Com5","M2",20,NA,"pH","Two","I15",0.0101426603866624
"742","M2.20.C5","Com5","M2",20,NA,"pH","Two","I18",0.00887589056469028
"743","M2.20.C5","Com5","M2",20,NA,"pH","Two","I20",0.299510295692983
"744","M2.20.C5","Com5","M2",20,NA,"pH","Two","I2",0.014929179915322
"745","M2.20.C6","Com6","M2",20,NA,"pH","Two","I23",0.00962634466054
"746","M2.20.C6","Com6","M2",20,NA,"pH","Two","I9",0.000587732421457576
"747","M2.20.C6","Com6","M2",20,NA,"pH","Two","D14",0.000489777017881314
"748","M2.20.C6","Com6","M2",20,NA,"pH","Two","I15",0.00300990240079789
"749","M2.20.C6","Com6","M2",20,NA,"pH","Two","D17",0
"750","M2.20.C6","Com6","M2",20,NA,"pH","Two","I2",0.0259670869843984
"751","M2.20.C6","Com6","M2",20,NA,"pH","Two","I18",0.0273829878179098
"752","M2.20.C6","Com6","M2",20,NA,"pH","Two","I8",0.0218084348507516
"753","M2.20.C6","Com6","M2",20,NA,"pH","Two","I11",0.00358872978556672
"754","M2.20.C6","Com6","M2",20,NA,"pH","Two","D11",0.270481584384128
"755","M2.20.C6","Com6","M2",20,NA,"pH","Two","I20",0.00881598632186365
"756","M2.20.C6","Com6","M2",20,NA,"pH","Two","I22",0.628241433354705
"757","M2.20.C7","Com7","M2",20,NA,"pH","Four","I9",0.018475495076889
"758","M2.20.C7","Com7","M2",20,NA,"pH","Four","I23",0.216516308119362
"759","M2.20.C7","Com7","M2",20,NA,"pH","Four","D17",0.000402297116535417
"760","M2.20.C7","Com7","M2",20,NA,"pH","Four","I11",0.000271550553661407
"761","M2.20.C7","Com7","M2",20,NA,"pH","Four","I22",0.356304498687506
"762","M2.20.C7","Com7","M2",20,NA,"pH","Four","I20",0.203512053827354
"763","M2.20.C7","Com7","M2",20,NA,"pH","Four","I8",0.01479447646059
"764","M2.20.C7","Com7","M2",20,NA,"pH","Four","I18",0.0294883786420461
"765","M2.20.C7","Com7","M2",20,NA,"pH","Four","I15",0.103169095535508
"766","M2.20.C7","Com7","M2",20,NA,"pH","Four","I2",0.0519767874563759
"767","M2.20.C7","Com7","M2",20,NA,"pH","Four","D14",0.0050387713846061
"768","M2.20.C7","Com7","M2",20,NA,"pH","Four","D11",5.02871395669272e-05
"769","M2.20.C8","Com8","M2",20,NA,"pH","Four","D17",0.00182508529293078
"770","M2.20.C8","Com8","M2",20,NA,"pH","Four","I23",0.0169485307604828
"771","M2.20.C8","Com8","M2",20,NA,"pH","Four","I9",0.5673263876151
"772","M2.20.C8","Com8","M2",20,NA,"pH","Four","I18",0.00608973183168862
"773","M2.20.C8","Com8","M2",20,NA,"pH","Four","I8",0.00537437176712278
"774","M2.20.C8","Com8","M2",20,NA,"pH","Four","I22",0.0173887523386771
"775","M2.20.C8","Com8","M2",20,NA,"pH","Four","I11",0
"776","M2.20.C8","Com8","M2",20,NA,"pH","Four","D14",0.00042187901243626
"777","M2.20.C8","Com8","M2",20,NA,"pH","Four","I20",0.166999889944605
"778","M2.20.C8","Com8","M2",20,NA,"pH","Four","I2",0.00773139146703841
"779","M2.20.C8","Com8","M2",20,NA,"pH","Four","I15",0.209829780989765
"780","M2.20.C8","Com8","M2",20,NA,"pH","Four","D11",6.41989801533438e-05
"781","M2.20.C9","Com9","M2",20,NA,"pH","Four","I22",0.0480945000794786
"782","M2.20.C9","Com9","M2",20,NA,"pH","Four","D11",0.00762994754411063
"783","M2.20.C9","Com9","M2",20,NA,"pH","Four","I8",0.842989985693848
"784","M2.20.C9","Com9","M2",20,NA,"pH","Four","I2",0.000923938960419647
"785","M2.20.C9","Com9","M2",20,NA,"pH","Four","I23",0.00415275790812272
"786","M2.20.C9","Com9","M2",20,NA,"pH","Four","I18",0.0451736607852488
"787","M2.20.C9","Com9","M2",20,NA,"pH","Four","I11",0.00946789063741853
"788","M2.20.C9","Com9","M2",20,NA,"pH","Four","D17",0.000158957240502305
"789","M2.20.C9","Com9","M2",20,NA,"pH","Four","I20",0.00793792719758385
"790","M2.20.C9","Com9","M2",20,NA,"pH","Four","I9",0.00871284374503259
"791","M2.20.C9","Com9","M2",20,NA,"pH","Four","I15",0.0186079319663011
"792","M2.20.C9","Com9","M2",20,NA,"pH","Four","D14",0.00614965824193292
"793","M2.38.C1","Com1","M2",38,NA,"pHTemp","Two","I18",0.00209043995451762
"794","M2.38.C1","Com1","M2",38,NA,"pHTemp","Two","I8",0.0114055803376192
"795","M2.38.C1","Com1","M2",38,NA,"pHTemp","Two","I11",0.0252164786145369
"796","M2.38.C1","Com1","M2",38,NA,"pHTemp","Two","I2",0.0234846496982419
"797","M2.38.C1","Com1","M2",38,NA,"pHTemp","Two","D11",0.000629755969561795
"798","M2.38.C1","Com1","M2",38,NA,"pHTemp","Two","I15",0.768783346453249
"799","M2.38.C1","Com1","M2",38,NA,"pHTemp","Two","D17",0.000323624595469256
"800","M2.38.C1","Com1","M2",38,NA,"pHTemp","Two","I23",0.0216216216216216
"801","M2.38.C1","Com1","M2",38,NA,"pHTemp","Two","I22",0.000830928015394035
"802","M2.38.C1","Com1","M2",38,NA,"pHTemp","Two","I20",0.00357736377153853
"803","M2.38.C1","Com1","M2",38,NA,"pHTemp","Two","D14",0.0742587247441616
"804","M2.38.C1","Com1","M2",38,NA,"pHTemp","Two","I9",0.0677774862240882
"805","M2.38.C10","Com10","M2",38,NA,"pHTemp","Four","I22",0.00118625020068142
"806","M2.38.C10","Com10","M2",38,NA,"pHTemp","Four","I20",0.0153855759110937
"807","M2.38.C10","Com10","M2",38,NA,"pHTemp","Four","I18",0.00336252876433757
"808","M2.38.C10","Com10","M2",38,NA,"pHTemp","Four","I2",0.0309852120087765
"809","M2.38.C10","Com10","M2",38,NA,"pHTemp","Four","D11",0.0052623129203161
"810","M2.38.C10","Com10","M2",38,NA,"pHTemp","Four","I8",0.176537219714943
"811","M2.38.C10","Com10","M2",38,NA,"pHTemp","Four","I11",0.000445958722060686
"812","M2.38.C10","Com10","M2",38,NA,"pHTemp","Four","D17",0.00123084607288749
"813","M2.38.C10","Com10","M2",38,NA,"pHTemp","Four","D14",0.00165004727162454
"814","M2.38.C10","Com10","M2",38,NA,"pHTemp","Four","I15",0.741754223229098
"815","M2.38.C10","Com10","M2",38,NA,"pHTemp","Four","I9",0.013146863126349
"816","M2.38.C10","Com10","M2",38,NA,"pHTemp","Four","I23",0.00905296205783193
"817","M2.38.C11","Com11","M2",38,NA,"pHTemp","Four","I18",0.00322266715591647
"818","M2.38.C11","Com11","M2",38,NA,"pHTemp","Four","D14",0.000821620586780683
"819","M2.38.C11","Com11","M2",38,NA,"pHTemp","Four","I20",0.180277915157703
"820","M2.38.C11","Com11","M2",38,NA,"pHTemp","Four","I2",0.0015315645889504
"821","M2.38.C11","Com11","M2",38,NA,"pHTemp","Four","I22",0.000494567731848567
"822","M2.38.C11","Com11","M2",38,NA,"pHTemp","Four","I8",0.00187457124168408
"823","M2.38.C11","Com11","M2",38,NA,"pHTemp","Four","I15",0.0148689395510601
"824","M2.38.C11","Com11","M2",38,NA,"pHTemp","Four","I11",0.000175491775817233
"825","M2.38.C11","Com11","M2",38,NA,"pHTemp","Four","D11",0.00424371021521673
"826","M2.38.C11","Com11","M2",38,NA,"pHTemp","Four","I9",0.791483862733524
"827","M2.38.C11","Com11","M2",38,NA,"pHTemp","Four","D17",0.000925320272490866
"828","M2.38.C11","Com11","M2",38,NA,"pHTemp","Four","I23",7.97689890078333e-05
"829","M2.38.C12","Com12","M2",38,NA,"pHTemp","Four","I18",0.0134717162691594
"830","M2.38.C12","Com12","M2",38,NA,"pHTemp","Four","I15",0.0159976630696268
"831","M2.38.C12","Com12","M2",38,NA,"pHTemp","Four","D11",0.594087222489518
"832","M2.38.C12","Com12","M2",38,NA,"pHTemp","Four","I22",0.0689222626984673
"833","M2.38.C12","Com12","M2",38,NA,"pHTemp","Four","I8",0.00500893532201526
"834","M2.38.C12","Com12","M2",38,NA,"pHTemp","Four","I2",0.00136607326964053
"835","M2.38.C12","Com12","M2",38,NA,"pHTemp","Four","I23",0.000146058148326345
"836","M2.38.C12","Com12","M2",38,NA,"pHTemp","Four","I9",0.0150010309986941
"837","M2.38.C12","Com12","M2",38,NA,"pHTemp","Four","I20",0.00429582789195134
"838","M2.38.C12","Com12","M2",38,NA,"pHTemp","Four","D17",0.272071963708846
"839","M2.38.C12","Com12","M2",38,NA,"pHTemp","Four","I11",0.0012715650560176
"840","M2.38.C12","Com12","M2",38,NA,"pHTemp","Four","D14",0.0083596810777373
"841","M2.38.C13","Com13","M2",38,"Non_evo","pHTemp","Eight","D11",0.000509351372861122
"842","M2.38.C13","Com13","M2",38,"Non_evo","pHTemp","Eight","I18",0.000970951054516514
"843","M2.38.C13","Com13","M2",38,"Non_evo","pHTemp","Eight","I15",0.0274651810584958
"844","M2.38.C13","Com13","M2",38,"Non_evo","pHTemp","Eight","D17",0
"845","M2.38.C13","Com13","M2",38,"Non_evo","pHTemp","Eight","I23",0.0383923597294071
"846","M2.38.C13","Com13","M2",38,"Non_evo","pHTemp","Eight","I20",0.111699164345404
"847","M2.38.C13","Com13","M2",38,"Non_evo","pHTemp","Eight","I2",0.00692399522483088
"848","M2.38.C13","Com13","M2",38,"Non_evo","pHTemp","Eight","I22",0.00177477118981297
"849","M2.38.C13","Com13","M2",38,"Non_evo","pHTemp","Eight","I11",0.000119379228014326
"850","M2.38.C13","Com13","M2",38,"Non_evo","pHTemp","Eight","D14",0.000262634301631516
"851","M2.38.C13","Com13","M2",38,"Non_evo","pHTemp","Eight","I8",0.0017349781138082
"852","M2.38.C13","Com13","M2",38,"Non_evo","pHTemp","Eight","I9",0.810147234381218
"853","M2.38.C14","Com14","M2",38,"Non_evo","pHTemp","Eight","I15",0.022109155970191
"854","M2.38.C14","Com14","M2",38,"Non_evo","pHTemp","Eight","D11",0.0014137718954927
"855","M2.38.C14","Com14","M2",38,"Non_evo","pHTemp","Eight","I8",0.00137383483629799
"856","M2.38.C14","Com14","M2",38,"Non_evo","pHTemp","Eight","D17",0.00017572306045672
"857","M2.38.C14","Com14","M2",38,"Non_evo","pHTemp","Eight","I9",0.849972443429156
"858","M2.38.C14","Com14","M2",38,"Non_evo","pHTemp","Eight","I20",0.0944511449954871
"859","M2.38.C14","Com14","M2",38,"Non_evo","pHTemp","Eight","I2",0.0156074027332923
"860","M2.38.C14","Com14","M2",38,"Non_evo","pHTemp","Eight","D14",9.58489420673019e-05
"861","M2.38.C14","Com14","M2",38,"Non_evo","pHTemp","Eight","I22",0.00468062333761991
"862","M2.38.C14","Com14","M2",38,"Non_evo","pHTemp","Eight","I18",0.00100641389170667
"863","M2.38.C14","Com14","M2",38,"Non_evo","pHTemp","Eight","I23",0.00904175020168215
"864","M2.38.C14","Com14","M2",38,"Non_evo","pHTemp","Eight","I11",7.18867065504764e-05
"865","M2.38.C15","Com15","M2",38,"Non_evo","pHTemp","Eight","D11",0.000531994480557264
"866","M2.38.C15","Com15","M2",38,"Non_evo","pHTemp","Eight","I2",0.00212797792222906
"867","M2.38.C15","Com15","M2",38,"Non_evo","pHTemp","Eight","I15",0.0038985220528337
"868","M2.38.C15","Com15","M2",38,"Non_evo","pHTemp","Eight","I20",0.0745706638293628
"869","M2.38.C15","Com15","M2",38,"Non_evo","pHTemp","Eight","D17",0
"870","M2.38.C15","Com15","M2",38,"Non_evo","pHTemp","Eight","I23",0.00689930341972702
"871","M2.38.C15","Com15","M2",38,"Non_evo","pHTemp","Eight","I8",0.00305065584944556
"872","M2.38.C15","Com15","M2",38,"Non_evo","pHTemp","Eight","I11",0.000191185516450267
"873","M2.38.C15","Com15","M2",38,"Non_evo","pHTemp","Eight","D14",0.00051536965303985
"874","M2.38.C15","Com15","M2",38,"Non_evo","pHTemp","Eight","I9",0.906235972801782
"875","M2.38.C15","Com15","M2",38,"Non_evo","pHTemp","Eight","I22",0.00120529999501255
"876","M2.38.C15","Com15","M2",38,"Non_evo","pHTemp","Eight","I18",0.000773054479559775
"877","M2.38.C16","Com16","M2",38,"Non_evo","pHTemp","Eight","D17",7.93979868199342e-05
"878","M2.38.C16","Com16","M2",38,"Non_evo","pHTemp","Eight","I9",0.0222843683007949
"879","M2.38.C16","Com16","M2",38,"Non_evo","pHTemp","Eight","I20",0.960406870572459
"880","M2.38.C16","Com16","M2",38,"Non_evo","pHTemp","Eight","D11",0.000114685980962127
"881","M2.38.C16","Com16","M2",38,"Non_evo","pHTemp","Eight","I15",0.000114685980962127
"882","M2.38.C16","Com16","M2",38,"Non_evo","pHTemp","Eight","I8",8.82199853554824e-05
"883","M2.38.C16","Com16","M2",38,"Non_evo","pHTemp","Eight","I23",0.0161266133229822
"884","M2.38.C16","Com16","M2",38,"Non_evo","pHTemp","Eight","I22",0
"885","M2.38.C16","Com16","M2",38,"Non_evo","pHTemp","Eight","I2",0
"886","M2.38.C16","Com16","M2",38,"Non_evo","pHTemp","Eight","D14",0
"887","M2.38.C16","Com16","M2",38,"Non_evo","pHTemp","Eight","I11",0.000141151976568772
"888","M2.38.C16","Com16","M2",38,"Non_evo","pHTemp","Eight","I18",0.000644005893095022
"889","M2.38.C17","Com17","M2",38,"Non_evo","pHTemp","Eight","D14",0
"890","M2.38.C17","Com17","M2",38,"Non_evo","pHTemp","Eight","D11",0.000301386377335744
"891","M2.38.C17","Com17","M2",38,"Non_evo","pHTemp","Eight","D17",0.0116388327482892
"892","M2.38.C17","Com17","M2",38,"Non_evo","pHTemp","Eight","I9",0.883948516115307
"893","M2.38.C17","Com17","M2",38,"Non_evo","pHTemp","Eight","I8",0
"894","M2.38.C17","Com17","M2",38,"Non_evo","pHTemp","Eight","I18",0.000877566216359962
"895","M2.38.C17","Com17","M2",38,"Non_evo","pHTemp","Eight","I23",0.000859837605928447
"896","M2.38.C17","Com17","M2",38,"Non_evo","pHTemp","Eight","I11",9.75073573733291e-05
"897","M2.38.C17","Com17","M2",38,"Non_evo","pHTemp","Eight","I22",0
"898","M2.38.C17","Com17","M2",38,"Non_evo","pHTemp","Eight","I2",0.000460943871219374
"899","M2.38.C17","Com17","M2",38,"Non_evo","pHTemp","Eight","I20",0.101815409708187
"900","M2.38.C17","Com17","M2",38,"Non_evo","pHTemp","Eight","I15",0
"901","M2.38.C18","Com18","M2",38,"Non_evo","pHTemp","Eight","I9",0.915588220089263
"902","M2.38.C18","Com18","M2",38,"Non_evo","pHTemp","Eight","I23",0.000241250366183592
"903","M2.38.C18","Com18","M2",38,"Non_evo","pHTemp","Eight","I11",6.89286760524547e-05
"904","M2.38.C18","Com18","M2",38,"Non_evo","pHTemp","Eight","D17",6.03125915458979e-05
"905","M2.38.C18","Com18","M2",38,"Non_evo","pHTemp","Eight","D14",0
"906","M2.38.C18","Com18","M2",38,"Non_evo","pHTemp","Eight","I22",0
"907","M2.38.C18","Com18","M2",38,"Non_evo","pHTemp","Eight","D11",0.000275714704209819
"908","M2.38.C18","Com18","M2",38,"Non_evo","pHTemp","Eight","I15",0.000137857352104909
"909","M2.38.C18","Com18","M2",38,"Non_evo","pHTemp","Eight","I8",0.00684978718271269
"910","M2.38.C18","Com18","M2",38,"Non_evo","pHTemp","Eight","I18",0.000792679774603229
"911","M2.38.C18","Com18","M2",38,"Non_evo","pHTemp","Eight","I20",0.0759852492633248
"912","M2.38.C18","Com18","M2",38,"Non_evo","pHTemp","Eight","I2",0
"913","M2.38.C19","Com19","M2",38,"Non_evo","pHTemp","Eight","I8",7.63584648130649e-05
"914","M2.38.C19","Com19","M2",38,"Non_evo","pHTemp","Eight","D14",5.72688486097987e-05
"915","M2.38.C19","Com19","M2",38,"Non_evo","pHTemp","Eight","I22",0
"916","M2.38.C19","Com19","M2",38,"Non_evo","pHTemp","Eight","D11",0.000104992889117964
"917","M2.38.C19","Com19","M2",38,"Non_evo","pHTemp","Eight","I23",0.000524964445589821
"918","M2.38.C19","Com19","M2",38,"Non_evo","pHTemp","Eight","I9",0.918869131136118
"919","M2.38.C19","Com19","M2",38,"Non_evo","pHTemp","Eight","I18",0.00113583216409434
"920","M2.38.C19","Com19","M2",38,"Non_evo","pHTemp","Eight","I20",0.0728555202397656
"921","M2.38.C19","Com19","M2",38,"Non_evo","pHTemp","Eight","I11",0.00637593181189092
"922","M2.38.C19","Com19","M2",38,"Non_evo","pHTemp","Eight","I15",0
"923","M2.38.C19","Com19","M2",38,"Non_evo","pHTemp","Eight","D17",0
"924","M2.38.C19","Com19","M2",38,"Non_evo","pHTemp","Eight","I2",0
"925","M2.38.C2","Com2","M2",38,NA,"pHTemp","Two","I22",0.000162527378123815
"926","M2.38.C2","Com2","M2",38,NA,"pHTemp","Two","I18",0.0001006121864576
"927","M2.38.C2","Com2","M2",38,NA,"pHTemp","Two","I8",0.00249208646456516
"928","M2.38.C2","Com2","M2",38,NA,"pHTemp","Two","I15",0.0108042009457546
"929","M2.38.C2","Com2","M2",38,NA,"pHTemp","Two","I20",0.0238450881904511
"930","M2.38.C2","Com2","M2",38,NA,"pHTemp","Two","I23",0.00042566694270523
"931","M2.38.C2","Com2","M2",38,NA,"pHTemp","Two","I11",0.00822698109264835
"932","M2.38.C2","Com2","M2",38,NA,"pHTemp","Two","I2",0
"933","M2.38.C2","Com2","M2",38,NA,"pHTemp","Two","D11",0.00102160066249255
"934","M2.38.C2","Com2","M2",38,NA,"pHTemp","Two","I9",0.95207764165035
"935","M2.38.C2","Com2","M2",38,NA,"pHTemp","Two","D17",0.000208963771873476
"936","M2.38.C2","Com2","M2",38,NA,"pHTemp","Two","D14",0.000634630714578706
"937","M2.38.C20","Com20","M2",38,"Non_evo","pHTemp","Eight","I22",0
"938","M2.38.C20","Com20","M2",38,"Non_evo","pHTemp","Eight","I11",0.0722345896983189
"939","M2.38.C20","Com20","M2",38,"Non_evo","pHTemp","Eight","I18",0.00951869194749367
"940","M2.38.C20","Com20","M2",38,"Non_evo","pHTemp","Eight","I9",0.261917555845552
"941","M2.38.C20","Com20","M2",38,"Non_evo","pHTemp","Eight","I15",0.216166423581792
"942","M2.38.C20","Com20","M2",38,"Non_evo","pHTemp","Eight","I2",0.112996085054118
"943","M2.38.C20","Com20","M2",38,"Non_evo","pHTemp","Eight","I23",0.00330083672372764
"944","M2.38.C20","Com20","M2",38,"Non_evo","pHTemp","Eight","I8",0.09971597451447
"945","M2.38.C20","Com20","M2",38,"Non_evo","pHTemp","Eight","I20",0.222461042450296
