"","Id","Stress","meanGrowth","sdGrowth","SampleID","Com_Id","Media","Temp","Evo_status","Diversity","Abundance"
"214","I11","pH",0.00072997,6.79722702081518e-05,"M2.20.C11","Com11","M2",20,NA,"Four",0.0013982597562311
"215","I11","pH",0.00072997,6.79722702081518e-05,"M2.20.C13","Com13","M2",20,"Non_evo","Eight",0.00109404853452992
"216","I11","pH",0.00072997,6.79722702081518e-05,"M2.20.C3","Com3","M2",20,NA,"Two",0.00410806026437821
"217","I11","pH",0.00072997,6.79722702081518e-05,"M2.20.C15","Com15","M2",20,"Non_evo","Eight",0.000443447634803817
"218","I11","pH",0.00072997,6.79722702081518e-05,"M2.20.C22","Com22","M2",20,"Non_evo","Eight",0.00102509361392094
"219","I11","pHSal",0.001138493875,0.000145621743850721,"M4.20.C13","Com13","M4",20,"Non_evo","Eight",0.00450589124289832
"220","I11","pHSal",0.001138493875,0.000145621743850721,"M4.20.C3","Com3","M4",20,NA,"Two",0.123743102229444
"221","I11","pHSal",0.001138493875,0.000145621743850721,"M4.20.C15","Com15","M4",20,"Non_evo","Eight",0.0079734120242034
"222","I11","pHSal",0.001138493875,0.000145621743850721,"M4.20.C11","Com11","M4",20,NA,"Four",0.0321708309631121
"223","I11","pHSal",0.001138493875,0.000145621743850721,"M4.20.C22","Com22","M4",20,"Non_evo","Eight",0.00233825566127669
"224","I11","pHSal",0.001138493875,0.000145621743850721,"M4.20.C16","Com16","M4",20,"Non_evo","Eight",0.00502970535384192
"225","I11","pHSal",0.001138493875,0.000145621743850721,"M4.20.C20","Com20","M4",20,"Non_evo","Eight",0.00845382462686567
"226","I11","pHSalTemp",0.000958666,0.00081357306245633,"M4.38.C11","Com11","M4",38,NA,"Four",0.000704598893225559
"227","I11","pHSalTemp",0.000958666,0.00081357306245633,"M4.38.C20","Com20","M4",38,"Non_evo","Eight",0.00163456696358548
"228","I11","pHSalTemp",0.000958666,0.00081357306245633,"M4.38.C15","Com15","M4",38,"Non_evo","Eight",0.00135239406937865
"229","I11","pHSalTemp",0.000958666,0.00081357306245633,"M4.38.C13","Com13","M4",38,"Non_evo","Eight",0.00043210119024237
"230","I11","pHSalTemp",0.000958666,0.00081357306245633,"M4.38.C22","Com22","M4",38,"Non_evo","Eight",0.00780574220290778
"231","I11","pHSalTemp",0.000958666,0.00081357306245633,"M4.38.C16","Com16","M4",38,"Non_evo","Eight",0.00250767149503415
"232","I11","pHTemp",0.001705823375,0.00178475995453106,"M2.38.C15","Com15","M2",38,"Non_evo","Eight",0.000191185516450267
"233","I11","pHTemp",0.001705823375,0.00178475995453106,"M2.38.C20","Com20","M2",38,"Non_evo","Eight",0.0722345896983189
"234","I11","pHTemp",0.001705823375,0.00178475995453106,"M2.38.C16","Com16","M2",38,"Non_evo","Eight",0.000141151976568772
"235","I11","pHTemp",0.001705823375,0.00178475995453106,"M2.38.C13","Com13","M2",38,"Non_evo","Eight",0.000119379228014326
"236","I11","pHTemp",0.001705823375,0.00178475995453106,"M2.38.C22","Com22","M2",38,"Non_evo","Eight",0.00308191940615058
"237","I11","pHTemp",0.001705823375,0.00178475995453106,"M2.38.C3","Com3","M2",38,NA,"Two",0.519473180408031
"238","I11","pHTemp",0.001705823375,0.00178475995453106,"M2.38.C11","Com11","M2",38,NA,"Four",0.000175491775817233
"239","I11","Sal",0.00180229366666667,7.26509314634025e-05,"M3.20.C3","Com3","M3",20,NA,"Two",0.0917844885991315
"240","I11","Sal",0.00180229366666667,7.26509314634025e-05,"M3.20.C20","Com20","M3",20,"Non_evo","Eight",0.00798204677020376
"241","I11","Sal",0.00180229366666667,7.26509314634025e-05,"M3.20.C22","Com22","M3",20,"Non_evo","Eight",0.0110508426817886
"242","I11","Sal",0.00180229366666667,7.26509314634025e-05,"M3.20.C13","Com13","M3",20,"Non_evo","Eight",0.0128096059891592
"243","I11","Sal",0.00180229366666667,7.26509314634025e-05,"M3.20.C11","Com11","M3",20,NA,"Four",0.0815433262200346
"244","I11","Sal",0.00180229366666667,7.26509314634025e-05,"M3.20.C16","Com16","M3",20,"Non_evo","Eight",0.00849092246813418
"245","I11","Sal",0.00180229366666667,7.26509314634025e-05,"M3.20.C15","Com15","M3",20,"Non_evo","Eight",0.00300244298155642
"246","I11","SalTemp",0.00186364422222222,0.000390293670145884,"M3.38.C22","Com22","M3",38,"Non_evo","Eight",0.0264231261712755
"247","I11","SalTemp",0.00186364422222222,0.000390293670145884,"M3.38.C15","Com15","M3",38,"Non_evo","Eight",0.00238242647001199
"248","I11","SalTemp",0.00186364422222222,0.000390293670145884,"M3.38.C13","Com13","M3",38,"Non_evo","Eight",0.00372931648114668
"249","I11","SalTemp",0.00186364422222222,0.000390293670145884,"M3.38.C11","Com11","M3",38,NA,"Four",0.00695748746509007
"250","I11","SalTemp",0.00186364422222222,0.000390293670145884,"M3.38.C16","Com16","M3",38,"Non_evo","Eight",0.0326233394157472
"251","I11","SalTemp",0.00186364422222222,0.000390293670145884,"M3.38.C20","Com20","M3",38,"Non_evo","Eight",0.0042399264684081
"252","I11","SalTemp",0.00186364422222222,0.000390293670145884,"M3.38.C3","Com3","M3",38,NA,"Two",0.91921471013329
"253","I11","Temp",0.00168222633333333,0.000234535249085825,"M1.38.C15","Com15","M1",38,"Non_evo","Eight",0.000765626435549567
"254","I11","Temp",0.00168222633333333,0.000234535249085825,"M1.38.C20","Com20","M1",38,"Non_evo","Eight",0.00117416512810546
"255","I11","Temp",0.00168222633333333,0.000234535249085825,"M1.38.C11","Com11","M1",38,NA,"Four",0.000252170467235851
"256","I11","Temp",0.00168222633333333,0.000234535249085825,"M1.38.C3","Com3","M1",38,NA,"Two",0.564368907773057
"257","I11","Temp",0.00168222633333333,0.000234535249085825,"M1.38.C16","Com16","M1",38,"Non_evo","Eight",0.00131305123377267
"258","I11","Temp",0.00168222633333333,0.000234535249085825,"M1.38.C13","Com13","M1",38,"Non_evo","Eight",0.00158972551783547
"259","I11","Temp",0.00168222633333333,0.000234535249085825,"M1.38.C22","Com22","M1",38,"Non_evo","Eight",0.0016764868648068
"260","I15","Control",0.00249019444444444,0.000199246400507707,"M1.20.C19","Com19","M1",20,"Non_evo","Eight",0.237944147068084
"261","I15","Control",0.00249019444444444,0.000199246400507707,"M1.20.C21","Com21","M1",20,"Non_evo","Eight",0.260526778717756
"262","I15","Control",0.00249019444444444,0.000199246400507707,"M1.20.C17","Com17","M1",20,"Non_evo","Eight",0.322900260063734
"263","I15","Control",0.00249019444444444,0.000199246400507707,"M1.20.C8","Com8","M1",20,NA,"Four",0.307859694996911
"264","I15","Control",0.00249019444444444,0.000199246400507707,"M1.20.C15","Com15","M1",20,"Non_evo","Eight",0.172289009408691
"265","I15","Control",0.00249019444444444,0.000199246400507707,"M1.20.C10","Com10","M1",20,NA,"Four",0.687821469282596
"266","I15","Control",0.00249019444444444,0.000199246400507707,"M1.20.C22","Com22","M1",20,"Non_evo","Eight",0.268891398384565
"267","I15","Control",0.00249019444444444,0.000199246400507707,"M1.20.C1","Com1","M1",20,NA,"Two",0.966396816064402
"268","I15","pH",0.00225634877777778,0.000149662817781988,"M2.20.C21","Com21","M2",20,"Non_evo","Eight",0.224392395925243
"269","I15","pH",0.00225634877777778,0.000149662817781988,"M2.20.C22","Com22","M2",20,"Non_evo","Eight",0.288356292041546
"270","I15","pH",0.00225634877777778,0.000149662817781988,"M2.20.C1","Com1","M2",20,NA,"Two",0.813186907838071
"271","I15","pH",0.00225634877777778,0.000149662817781988,"M2.20.C19","Com19","M2",20,"Non_evo","Eight",0.143178222240253
"272","I15","pH",0.00225634877777778,0.000149662817781988,"M2.20.C8","Com8","M2",20,NA,"Four",0.209829780989765
"273","I15","pH",0.00225634877777778,0.000149662817781988,"M2.20.C15","Com15","M2",20,"Non_evo","Eight",0.17315777355176
"274","I15","pH",0.00225634877777778,0.000149662817781988,"M2.20.C17","Com17","M2",20,"Non_evo","Eight",0.157933918009382
"275","I15","pH",0.00225634877777778,0.000149662817781988,"M2.20.C10","Com10","M2",20,NA,"Four",0.394353092902215
"276","I15","pHSal",0.00260725811111111,0.000360943650881424,"M4.20.C21","Com21","M4",20,"Non_evo","Eight",0.681650256740497
"277","I15","pHSal",0.00260725811111111,0.000360943650881424,"M4.20.C17","Com17","M4",20,"Non_evo","Eight",0.492668246142025
"278","I15","pHSal",0.00260725811111111,0.000360943650881424,"M4.20.C10","Com10","M4",20,NA,"Four",0.813308889692464
"279","I15","pHSal",0.00260725811111111,0.000360943650881424,"M4.20.C15","Com15","M4",20,"Non_evo","Eight",0.323392649557364
"280","I15","pHSal",0.00260725811111111,0.000360943650881424,"M4.20.C1","Com1","M4",20,NA,"Two",0.93042043579678
"281","I15","pHSal",0.00260725811111111,0.000360943650881424,"M4.20.C8","Com8","M4",20,NA,"Four",0.795843010141852
"282","I15","pHSal",0.00260725811111111,0.000360943650881424,"M4.20.C19","Com19","M4",20,"Non_evo","Eight",0.769493995754254
"283","I15","pHSal",0.00260725811111111,0.000360943650881424,"M4.20.C22","Com22","M4",20,"Non_evo","Eight",0.682869579293847
"284","I15","pHSalTemp",0.003226830375,0.000280294068539218,"M4.38.C8","Com8","M4",38,NA,"Four",0.048833339782533
"285","I15","pHSalTemp",0.003226830375,0.000280294068539218,"M4.38.C1","Com1","M4",38,NA,"Two",0.885597880423915
"286","I15","pHSalTemp",0.003226830375,0.000280294068539218,"M4.38.C22","Com22","M4",38,"Non_evo","Eight",0.21209059643344
"287","I15","pHSalTemp",0.003226830375,0.000280294068539218,"M4.38.C15","Com15","M4",38,"Non_evo","Eight",0.0258614252408174
"288","I15","pHSalTemp",0.003226830375,0.000280294068539218,"M4.38.C19","Com19","M4",38,"Non_evo","Eight",0.0284612722253077
"289","I15","pHSalTemp",0.003226830375,0.000280294068539218,"M4.38.C21","Com21","M4",38,"Non_evo","Eight",0.227632394687898
"290","I15","pHSalTemp",0.003226830375,0.000280294068539218,"M4.38.C17","Com17","M4",38,"Non_evo","Eight",0.0240987735888013
"291","I15","pHTemp",0.00121114766666667,0.00079872083399286,"M2.38.C8","Com8","M2",38,NA,"Four",0.0128354093078019
"292","I15","pHTemp",0.00121114766666667,0.00079872083399286,"M2.38.C19","Com19","M2",38,"Non_evo","Eight",0
"293","I15","pHTemp",0.00121114766666667,0.00079872083399286,"M2.38.C22","Com22","M2",38,"Non_evo","Eight",0.00634610286320255
"294","I15","pHTemp",0.00121114766666667,0.00079872083399286,"M2.38.C21","Com21","M2",38,"Non_evo","Eight",0.00741034604070451
"295","I15","pHTemp",0.00121114766666667,0.00079872083399286,"M2.38.C10","Com10","M2",38,NA,"Four",0.741754223229098
"296","I15","pHTemp",0.00121114766666667,0.00079872083399286,"M2.38.C15","Com15","M2",38,"Non_evo","Eight",0.0038985220528337
"297","I15","pHTemp",0.00121114766666667,0.00079872083399286,"M2.38.C1","Com1","M2",38,NA,"Two",0.768783346453249
"298","I15","pHTemp",0.00121114766666667,0.00079872083399286,"M2.38.C17","Com17","M2",38,"Non_evo","Eight",0
"299","I15","Sal",0.00328722722222222,0.000121242974460149,"M3.20.C1","Com1","M3",20,NA,"Two",0.921810867823328
"300","I15","Sal",0.00328722722222222,0.000121242974460149,"M3.20.C10","Com10","M3",20,NA,"Four",0.784889587296336
"301","I15","Sal",0.00328722722222222,0.000121242974460149,"M3.20.C17","Com17","M3",20,"Non_evo","Eight",0.437160842196657
"302","I15","Sal",0.00328722722222222,0.000121242974460149,"M3.20.C21","Com21","M3",20,"Non_evo","Eight",0.481891555276604
"303","I15","Sal",0.00328722722222222,0.000121242974460149,"M3.20.C22","Com22","M3",20,"Non_evo","Eight",0.630056531003998
"304","I15","Sal",0.00328722722222222,0.000121242974460149,"M3.20.C19","Com19","M3",20,"Non_evo","Eight",0.51239482566496
"305","I15","Sal",0.00328722722222222,0.000121242974460149,"M3.20.C15","Com15","M3",20,"Non_evo","Eight",0.700753408052515
"306","I15","Sal",0.00328722722222222,0.000121242974460149,"M3.20.C8","Com8","M3",20,NA,"Four",0.705650016024114
"307","I15","SalTemp",0.00332342733333333,0.000388179503386964,"M3.38.C15","Com15","M3",38,"Non_evo","Eight",0.0332834382175688
"308","I15","SalTemp",0.00332342733333333,0.000388179503386964,"M3.38.C21","Com21","M3",38,"Non_evo","Eight",0.149997752101785
"309","I15","SalTemp",0.00332342733333333,0.000388179503386964,"M3.38.C1","Com1","M3",38,NA,"Two",0.886506854288873
"310","I15","SalTemp",0.00332342733333333,0.000388179503386964,"M3.38.C8","Com8","M3",38,NA,"Four",0.0565269907666367
"311","I15","SalTemp",0.00332342733333333,0.000388179503386964,"M3.38.C19","Com19","M3",38,"Non_evo","Eight",0.022075665429271
"312","I15","SalTemp",0.00332342733333333,0.000388179503386964,"M3.38.C22","Com22","M3",38,"Non_evo","Eight",0.264672212470427
"313","I15","SalTemp",0.00332342733333333,0.000388179503386964,"M3.38.C17","Com17","M3",38,"Non_evo","Eight",0.0177478630713961
"314","I15","SalTemp",0.00332342733333333,0.000388179503386964,"M3.38.C10","Com10","M3",38,NA,"Four",0.812117661826855
"315","I15","Temp",0.001472201,0.00113077430560512,"M1.38.C1","Com1","M1",38,NA,"Two",0.383977697894505
"316","I15","Temp",0.001472201,0.00113077430560512,"M1.38.C15","Com15","M1",38,"Non_evo","Eight",0.0137506507824702
"317","I15","Temp",0.001472201,0.00113077430560512,"M1.38.C21","Com21","M1",38,"Non_evo","Eight",0.156398297816729
"318","I15","Temp",0.001472201,0.00113077430560512,"M1.38.C10","Com10","M1",38,NA,"Four",0.812838734999624
"319","I15","Temp",0.001472201,0.00113077430560512,"M1.38.C17","Com17","M1",38,"Non_evo","Eight",0.0107254750376368
"320","I15","Temp",0.001472201,0.00113077430560512,"M1.38.C22","Com22","M1",38,"Non_evo","Eight",0.185618021419968
"321","I15","Temp",0.001472201,0.00113077430560512,"M1.38.C19","Com19","M1",38,"Non_evo","Eight",0.0192388860324306
"322","I15","Temp",0.001472201,0.00113077430560512,"M1.38.C8","Com8","M1",38,NA,"Four",0.0597456081697161
"323","I18","Control",0.00266386125,0.000705595698915614,"M1.20.C21","Com21","M1",20,"Non_evo","Eight",0.0355183828820905
"324","I18","Control",0.00266386125,0.000705595698915614,"M1.20.C18","Com18","M1",20,"Non_evo","Eight",0.137120916308734
"325","I18","Control",0.00266386125,0.000705595698915614,"M1.20.C4","Com4","M1",20,NA,"Two",0.590534289736542
"326","I18","Control",0.00266386125,0.000705595698915614,"M1.20.C9","Com9","M1",20,NA,"Four",0.53054695776813
"327","I18","Control",0.00266386125,0.000705595698915614,"M1.20.C14","Com14","M1",20,"Non_evo","Eight",0.183198935254052
"328","I18","Control",0.00266386125,0.000705595698915614,"M1.20.C16","Com16","M1",20,"Non_evo","Eight",0.404072256447739
"329","I18","Control",0.00266386125,0.000705595698915614,"M1.20.C12","Com12","M1",20,NA,"Four",0.580933107864608
"330","I18","pH",0.000704469222222222,0.000321306750404025,"M2.20.C9","Com9","M2",20,NA,"Four",0.0451736607852488
"331","I18","pH",0.000704469222222222,0.000321306750404025,"M2.20.C18","Com18","M2",20,"Non_evo","Eight",0.00474173476272584
"332","I18","pH",0.000704469222222222,0.000321306750404025,"M2.20.C14","Com14","M2",20,"Non_evo","Eight",0.0241127949357376
"333","I18","pH",0.000704469222222222,0.000321306750404025,"M2.20.C4","Com4","M2",20,NA,"Two",0.0841455978649888
"334","I18","pH",0.000704469222222222,0.000321306750404025,"M2.20.C16","Com16","M2",20,"Non_evo","Eight",0.141890369906079
"335","I18","pH",0.000704469222222222,0.000321306750404025,"M2.20.C12","Com12","M2",20,NA,"Four",0.159030515403709
"336","I18","pH",0.000704469222222222,0.000321306750404025,"M2.20.C21","Com21","M2",20,"Non_evo","Eight",0.00275126333520494
"337","I18","pHSal",0.00134265577777778,0.000484627540415776,"M4.20.C14","Com14","M4",20,"Non_evo","Eight",0.519241831569259
"338","I18","pHSal",0.00134265577777778,0.000484627540415776,"M4.20.C18","Com18","M4",20,"Non_evo","Eight",0.0954648610439376
"339","I18","pHSal",0.00134265577777778,0.000484627540415776,"M4.20.C16","Com16","M4",20,"Non_evo","Eight",0.477185772382189
"340","I18","pHSal",0.00134265577777778,0.000484627540415776,"M4.20.C4","Com4","M4",20,NA,"Two",0.1393279194941
"341","I18","pHSal",0.00134265577777778,0.000484627540415776,"M4.20.C21","Com21","M4",20,"Non_evo","Eight",0.0285888593265434
"342","I18","pHSal",0.00134265577777778,0.000484627540415776,"M4.20.C9","Com9","M4",20,NA,"Four",0.673549007151118
"343","I18","pHSalTemp",0.000148772333333333,0.00036441630450992,"M4.38.C14","Com14","M4",38,"Non_evo","Eight",0.000705320238140381
"344","I18","pHSalTemp",0.000148772333333333,0.00036441630450992,"M4.38.C4","Com4","M4",38,NA,"Two",0.0862362811530007
"345","I18","pHSalTemp",0.000148772333333333,0.00036441630450992,"M4.38.C18","Com18","M4",38,"Non_evo","Eight",0.00461081528633391
"346","I18","pHSalTemp",0.000148772333333333,0.00036441630450992,"M4.38.C9","Com9","M4",38,NA,"Four",0.392114227730666
"347","I18","pHSalTemp",0.000148772333333333,0.00036441630450992,"M4.38.C16","Com16","M4",38,"Non_evo","Eight",0.009948196786221
"348","I18","pHSalTemp",0.000148772333333333,0.00036441630450992,"M4.38.C21","Com21","M4",38,"Non_evo","Eight",0.00393186935099684
"349","I18","pHTemp",0,0,"M2.38.C21","Com21","M2",38,"Non_evo","Eight",8.98223762509637e-05
"350","I18","pHTemp",0,0,"M2.38.C18","Com18","M2",38,"Non_evo","Eight",0.000792679774603229
"351","I18","pHTemp",0,0,"M2.38.C12","Com12","M2",38,NA,"Four",0.0134717162691594
"352","I18","pHTemp",0,0,"M2.38.C4","Com4","M2",38,NA,"Two",0.0729475363923535
"353","I18","pHTemp",0,0,"M2.38.C9","Com9","M2",38,NA,"Four",0.0127052365918491
"354","I18","pHTemp",0,0,"M2.38.C14","Com14","M2",38,"Non_evo","Eight",0.00100641389170667
"355","I18","pHTemp",0,0,"M2.38.C16","Com16","M2",38,"Non_evo","Eight",0.000644005893095022
"356","I18","Sal",0.00330414688888889,0.000562789247745425,"M3.20.C16","Com16","M3",20,"Non_evo","Eight",0.357573226749389
"357","I18","Sal",0.00330414688888889,0.000562789247745425,"M3.20.C9","Com9","M3",20,NA,"Four",0.757536018232959
"358","I18","Sal",0.00330414688888889,0.000562789247745425,"M3.20.C12","Com12","M3",20,NA,"Four",0.645683531806705
"359","I18","Sal",0.00330414688888889,0.000562789247745425,"M3.20.C21","Com21","M3",20,"Non_evo","Eight",0.19305867469525
"360","I18","Sal",0.00330414688888889,0.000562789247745425,"M3.20.C14","Com14","M3",20,"Non_evo","Eight",0.339764757252408
"361","I18","Sal",0.00330414688888889,0.000562789247745425,"M3.20.C18","Com18","M3",20,"Non_evo","Eight",0.173260209786486
"362","I18","Sal",0.00330414688888889,0.000562789247745425,"M3.20.C4","Com4","M3",20,NA,"Two",0.504057353724137
"363","I18","SalTemp",0.005380663125,0.00245757661004945,"M3.38.C16","Com16","M3",38,"Non_evo","Eight",0.253414962738109
"364","I18","SalTemp",0.005380663125,0.00245757661004945,"M3.38.C18","Com18","M3",38,"Non_evo","Eight",0.0168890724345903
"365","I18","SalTemp",0.005380663125,0.00245757661004945,"M3.38.C12","Com12","M3",38,NA,"Four",0.403028145261028
"366","I18","SalTemp",0.005380663125,0.00245757661004945,"M3.38.C14","Com14","M3",38,"Non_evo","Eight",0.00220366788276487
"367","I18","SalTemp",0.005380663125,0.00245757661004945,"M3.38.C9","Com9","M3",38,NA,"Four",0.762014994081284
"368","I18","SalTemp",0.005380663125,0.00245757661004945,"M3.38.C4","Com4","M3",38,NA,"Two",0.671969970900701
"369","I18","SalTemp",0.005380663125,0.00245757661004945,"M3.38.C21","Com21","M3",38,"Non_evo","Eight",0.110659533336331
"370","I18","Temp",0.000611423375,0.0011365342021699,"M1.38.C12","Com12","M1",38,NA,"Four",0.0518010575016523
"371","I18","Temp",0.000611423375,0.0011365342021699,"M1.38.C9","Com9","M1",38,NA,"Four",0.0480382359330871
"372","I18","Temp",0.000611423375,0.0011365342021699,"M1.38.C4","Com4","M1",38,NA,"Two",0.076855018221907
"373","I18","Temp",0.000611423375,0.0011365342021699,"M1.38.C18","Com18","M1",38,"Non_evo","Eight",0.0141477582433675
"374","I18","Temp",0.000611423375,0.0011365342021699,"M1.38.C21","Com21","M1",38,"Non_evo","Eight",0.0183858663247053
"375","I18","Temp",0.000611423375,0.0011365342021699,"M1.38.C16","Com16","M1",38,"Non_evo","Eight",0.0115119083011264
"376","I18","Temp",0.000611423375,0.0011365342021699,"M1.38.C14","Com14","M1",38,"Non_evo","Eight",0.00371054546617726
"377","I2","Control",0.00221047455555556,0.000309443595546551,"M1.20.C17","Com17","M1",20,"Non_evo","Eight",0.0163547122816014
"378","I2","Control",0.00221047455555556,0.000309443595546551,"M1.20.C20","Com20","M1",20,"Non_evo","Eight",0.0564291949237897
"379","I2","Control",0.00221047455555556,0.000309443595546551,"M1.20.C18","Com18","M1",20,"Non_evo","Eight",0.0171807887543928
"380","I2","Control",0.00221047455555556,0.000309443595546551,"M1.20.C13","Com13","M1",20,"Non_evo","Eight",0.017878770401984
"381","I2","Control",0.00221047455555556,0.000309443595546551,"M1.20.C14","Com14","M1",20,"Non_evo","Eight",0.0157885122263107
"382","I2","Control",0.00221047455555556,0.000309443595546551,"M1.20.C4","Com4","M1",20,NA,"Two",0.251352723163409
"383","I2","Control",0.00221047455555556,0.000309443595546551,"M1.20.C19","Com19","M1",20,"Non_evo","Eight",0.045147382953472
"384","I2","Control",0.00221047455555556,0.000309443595546551,"M1.20.C21","Com21","M1",20,"Non_evo","Eight",0.0311525483360253
"385","I2","Control",0.00221047455555556,0.000309443595546551,"M1.20.C10","Com10","M1",20,NA,"Four",0.0184146872654143
"386","I2","pH",0.00194196055555556,0.000223339684489855,"M2.20.C18","Com18","M2",20,"Non_evo","Eight",0.027175950221156
"387","I2","pH",0.00194196055555556,0.000223339684489855,"M2.20.C14","Com14","M2",20,"Non_evo","Eight",0.0592940725110301
"388","I2","pH",0.00194196055555556,0.000223339684489855,"M2.20.C13","Com13","M2",20,"Non_evo","Eight",0.0520148727177593
"389","I2","pH",0.00194196055555556,0.000223339684489855,"M2.20.C10","Com10","M2",20,NA,"Four",0.0847312422274423
"390","I2","pH",0.00194196055555556,0.000223339684489855,"M2.20.C4","Com4","M2",20,NA,"Two",0.82043283463384
"391","I2","pH",0.00194196055555556,0.000223339684489855,"M2.20.C17","Com17","M2",20,"Non_evo","Eight",0.0250662859473792
"392","I2","pH",0.00194196055555556,0.000223339684489855,"M2.20.C20","Com20","M2",20,"Non_evo","Eight",0.0680720965877888
"393","I2","pH",0.00194196055555556,0.000223339684489855,"M2.20.C19","Com19","M2",20,"Non_evo","Eight",0.0316442857722423
"394","I2","pH",0.00194196055555556,0.000223339684489855,"M2.20.C21","Com21","M2",20,"Non_evo","Eight",0.0698724633031202
"395","I2","pHSal",0.00216075566666667,0.000195724276549308,"M4.20.C17","Com17","M4",20,"Non_evo","Eight",0.051322277005827
"396","I2","pHSal",0.00216075566666667,0.000195724276549308,"M4.20.C14","Com14","M4",20,"Non_evo","Eight",0.036786700414174
"397","I2","pHSal",0.00216075566666667,0.000195724276549308,"M4.20.C10","Com10","M4",20,NA,"Four",0.107919235071018
"398","I2","pHSal",0.00216075566666667,0.000195724276549308,"M4.20.C19","Com19","M4",20,"Non_evo","Eight",0.0273597161053199
"399","I2","pHSal",0.00216075566666667,0.000195724276549308,"M4.20.C13","Com13","M4",20,"Non_evo","Eight",0.0756485964568582
"400","I2","pHSal",0.00216075566666667,0.000195724276549308,"M4.20.C18","Com18","M4",20,"Non_evo","Eight",0.0236243907883478
"401","I2","pHSal",0.00216075566666667,0.000195724276549308,"M4.20.C20","Com20","M4",20,"Non_evo","Eight",0.0490904850746269
"402","I2","pHSal",0.00216075566666667,0.000195724276549308,"M4.20.C4","Com4","M4",20,NA,"Two",0.689203412601296
"403","I2","pHSal",0.00216075566666667,0.000195724276549308,"M4.20.C21","Com21","M4",20,"Non_evo","Eight",0.0914013116643224
"404","I2","pHSalTemp",0.000178786888888889,0.000506052099439486,"M4.38.C18","Com18","M4",38,"Non_evo","Eight",0.000539321063146141
"405","I2","pHSalTemp",0.000178786888888889,0.000506052099439486,"M4.38.C17","Com17","M4",38,"Non_evo","Eight",0.00551678572903332
"406","I2","pHSalTemp",0.000178786888888889,0.000506052099439486,"M4.38.C14","Com14","M4",38,"Non_evo","Eight",0.000492965757840052
"407","I2","pHSalTemp",0.000178786888888889,0.000506052099439486,"M4.38.C19","Com19","M4",38,"Non_evo","Eight",0.00230201466528224
"408","I2","pHSalTemp",0.000178786888888889,0.000506052099439486,"M4.38.C4","Com4","M4",38,NA,"Two",0.846727648468182
"409","I2","pHSalTemp",0.000178786888888889,0.000506052099439486,"M4.38.C13","Com13","M4",38,"Non_evo","Eight",0.0035825116863731
"410","I2","pHSalTemp",0.000178786888888889,0.000506052099439486,"M4.38.C20","Com20","M4",38,"Non_evo","Eight",0.00429280212658813
"411","I2","pHSalTemp",0.000178786888888889,0.000506052099439486,"M4.38.C21","Com21","M4",38,"Non_evo","Eight",0.0317323065879205
"412","I2","pHTemp",0,0,"M2.38.C14","Com14","M2",38,"Non_evo","Eight",0.0156074027332923
"413","I2","pHTemp",0,0,"M2.38.C17","Com17","M2",38,"Non_evo","Eight",0.000460943871219374
"414","I2","pHTemp",0,0,"M2.38.C18","Com18","M2",38,"Non_evo","Eight",0
"415","I2","pHTemp",0,0,"M2.38.C4","Com4","M2",38,NA,"Two",0.828426743087895
"416","I2","pHTemp",0,0,"M2.38.C19","Com19","M2",38,"Non_evo","Eight",0
"417","I2","pHTemp",0,0,"M2.38.C21","Com21","M2",38,"Non_evo","Eight",0.0037875101985823
"418","I2","pHTemp",0,0,"M2.38.C13","Com13","M2",38,"Non_evo","Eight",0.00692399522483088
"419","I2","pHTemp",0,0,"M2.38.C20","Com20","M2",38,"Non_evo","Eight",0.112996085054118
"420","I2","pHTemp",0,0,"M2.38.C10","Com10","M2",38,NA,"Four",0.0309852120087765
"421","I2","Sal",0.00284950911111111,0.000295835556334277,"M3.20.C21","Com21","M3",20,"Non_evo","Eight",0.0599299787190224
"422","I2","Sal",0.00284950911111111,0.000295835556334277,"M3.20.C10","Com10","M3",20,NA,"Four",0.141915474319742
"423","I2","Sal",0.00284950911111111,0.000295835556334277,"M3.20.C18","Com18","M3",20,"Non_evo","Eight",0.0526507285732034
"424","I2","Sal",0.00284950911111111,0.000295835556334277,"M3.20.C13","Com13","M3",20,"Non_evo","Eight",0.0321333949101869
"425","I2","Sal",0.00284950911111111,0.000295835556334277,"M3.20.C20","Com20","M3",20,"Non_evo","Eight",0.0547522505291612
"426","I2","Sal",0.00284950911111111,0.000295835556334277,"M3.20.C14","Com14","M3",20,"Non_evo","Eight",0.0482948084672834
"427","I2","Sal",0.00284950911111111,0.000295835556334277,"M3.20.C17","Com17","M3",20,"Non_evo","Eight",0.0314738441502062
"428","I2","Sal",0.00284950911111111,0.000295835556334277,"M3.20.C4","Com4","M3",20,NA,"Two",0.240044796122565
"429","I2","Sal",0.00284950911111111,0.000295835556334277,"M3.20.C19","Com19","M3",20,"Non_evo","Eight",0.0447182700537782
"430","I2","SalTemp",0.00248872144444444,0.000390261798547498,"M3.38.C18","Com18","M3",38,"Non_evo","Eight",0.00593655628113466
"431","I2","SalTemp",0.00248872144444444,0.000390261798547498,"M3.38.C17","Com17","M3",38,"Non_evo","Eight",0.00256018499401247
"432","I2","SalTemp",0.00248872144444444,0.000390261798547498,"M3.38.C20","Com20","M3",38,"Non_evo","Eight",0.00392860319625226
